name,real_city,avg_price,small_cate,stars,review_count,good_remarks,bad_remarks,longitude,latitude,product_rating,environment_rating,service_rating
Haikou Mayji Youth Hostel,Haikou,81.0,Economy,3.5,1,1.0,0.0,110.30427,20.021309,7.0,7.0,7.0
Yanyangtian Hotel,Haikou,129.0,Economy,3.5,4,2.0,2.0,110.373348,20.022134,7.0,7.0,7.0
Orange Selection Hotel,Haikou,360.0,Midscale,3.5,10,7.0,0.0,110.317878,20.026011,7.0,7.0,7.0
Ten Year Youth Hostel,Haikou,55.5,Economy,3.5,1,1.0,0.0,110.346571,20.067135,7.0,7.0,7.0
Xinfeng Travel Rental,Haikou,130.5,Economy,3.5,1,1.0,0.0,110.320196,20.027754,6.9,6.9,6.9
Haikou Jinlan Express Hotel,Haikou,102.0,Economy,3.0,1,1.0,0.0,110.476879,19.981413,6.8,6.9,6.9
Green South Changyuan Hotel,Haikou,207.0,Economy,3.5,4,3.0,0.0,110.33146,19.996266,6.9,6.8,6.8
Longfeng Hotel,Haikou,243.0,Economy,3.5,1,1.0,0.0,110.307502,20.001459,6.9,6.9,6.9
One stop hotel on the journey,Haikou,147.0,Economy,3.0,9,6.0,2.0,110.491224,19.936454,7.0,6.7,6.8
Youyuan Business Hotel,Haikou,99.0,Economy,3.5,2,1.0,0.0,110.30679,20.00607,6.8,6.9,6.9
Tianya Qing Business Hotel,Haikou,105.0,Economy,3.0,3,2.0,1.0,110.366646,20.004355,6.7,6.7,6.8
Haikou Yunqi Prosperous Resort Apartment,Haikou,297.0,Economy,3.5,1,2.0,0.0,110.435696,19.961117,7.1,7.1,7.1
Panbian Leisure Farm Farmhouse,Haikou,270.0,Economy,3.0,2,1.0,0.0,110.5469101,19.86145981,6.7,6.8,6.8
Shuizhuang Grand Hotel,Haikou,252.0,Midscale,3.0,3,1.0,1.0,110.47195,19.98328,6.9,6.9,6.7
Kaixuan Business Hotel,Haikou,129.0,Economy,3.0,5,2.0,1.0,110.437271,19.967219,6.7,6.8,6.8
Xiaoyutian Business Hotel,Haikou,148.5,Economy,3.5,2,2.0,0.0,110.347745,20.059905,6.9,6.9,6.9
Haikou Haiyi Guild Hall,Haikou,171.0,Economy,3.0,2,1.0,0.0,110.307471,20.022923,7.3,6.8,7.3
Meidu Hotel,Haikou,127.5,Economy,3.0,1,1.0,0.0,110.435295,19.967876,6.8,6.9,6.9
Hongxiang Building Hotel,Haikou,150.0,Economy,3.5,2,2.0,0.0,110.35317,20.039663,6.9,6.8,6.9
Huayi Business Hotel,Haikou,274.5,Economy,3.0,3,2.0,1.0,110.339466,20.031076,6.0,6.1,5.9
Mingcheng Thirteen Sisters Business Hotel,Haikou,150.0,Economy,3.5,2,2.0,0.0,110.284412,19.990085,6.9,6.8,6.8
Siyuanxuan Hotel,Haikou,226.5,Economy,3.5,1,1.0,0.0,110.31626,20.01037998,7.0,7.0,7.0
Rongxiong Guest Room,Haikou,108.0,Economy,3.5,1,1.0,0.0,110.318731,20.02572,6.9,6.9,6.9
Binjiang Building,Haikou,222.0,Economy,3.5,4,3.0,0.0,110.422475,19.977866,6.9,6.9,6.9
Liyuan Guest Room Hotel,Haikou,75.0,Economy,3.0,1,1.0,0.0,110.341571,20.05295,6.8,6.9,6.9
Yanfei Express Hotel,Haikou,129.0,Economy,3.5,2,2.0,0.0,110.476467,19.979675,6.9,6.9,6.9
Linhai Travel Rental,Haikou,118.5,Economy,3.5,2,2.0,0.0,110.346224,20.054855,6.9,6.8,6.9
Xuanwang Hotel,Haikou,177.0,Economy,3.0,1,1.0,0.0,110.324511,19.972331,6.8,6.9,6.9
Fuyuan Business Hotel,Haikou,118.5,Economy,3.5,3,2.0,0.0,110.328638,19.994527,6.9,6.9,6.1
Qiandao Hotel,Haikou,157.5,Economy,3.0,1,1.0,0.0,110.336879,20.026353,6.8,6.9,6.9
Babilon Hotel,Haikou,237.0,Economy,3.5,4,3.0,0.0,110.322304,20.006319,7.0,6.9,7.0
Zonghenglou Hotel,Haikou,150.0,Midscale,3.5,7,2.0,3.0,110.364657,20.001092,7.4,7.0,7.0
Guotai Garden Hotel,Haikou,177.0,Economy,3.5,6,4.0,2.0,110.368381,20.023223,7.4,7.4,7.2
Jiasheng Hotel,Haikou,240.0,Economy,3.5,39,29.0,6.0,110.334082,20.026681,7.5,7.4,7.2
Laifu Jinyuan Hotel,Haikou,192.0,Economy,3.5,14,10.0,1.0,110.366534,19.987923,7.4,7.3,7.2
Meizhi Blue Business Hotel,Haikou,148.5,Economy,3.5,16,12.0,3.0,110.493745,19.935161,7.3,6.9,6.9
Hainan Fengxiang Business Hotel,Haikou,168.0,Economy,3.0,18,12.0,5.0,110.350567,19.98674,7.3,7.0,7.0
Haikou Little Mango Youth Hostel,Haikou,57.0,Economy,3.5,1,1.0,0.0,110.34425,19.987146,7.2,7.3,7.3
Jiahe Hotel,Haikou,219.0,Economy,3.5,9,7.0,0.0,110.32707,20.0311,7.5,6.0,7.0
68 Hotel,Haikou,97.5,Economy,3.5,1,1.0,0.0,110.343193,19.979707,7.1,7.2,7.2
Haikou Liangbo Leisure Home Travel Rental,Haikou,154.5,Economy,3.5,1,1.0,0.0,110.496595,19.937485,7.0,7.2,7.3
Haikou Xiumingqi Travel Rental,Haikou,147.0,Economy,3.5,1,1.0,0.0,110.49742,19.939379,7.3,7.3,7.3
Jinlanting Business Hotel,Haikou,147.0,Economy,3.5,4,4.0,0.0,110.491117,19.93585,7.3,7.3,7.3
Lu Yuan Hotel,Haikou,159.0,Economy,3.5,3,2.0,1.0,110.350027,20.028722,7.2,7.2,7.3
Coconut themed hotel,Haikou,234.0,Economy,3.5,2,1.0,0.0,110.368704,19.978017,7.0,7.0,7.2
Xinjiayuan Hotel,Haikou,124.5,Economy,3.5,10,8.0,1.0,110.341106,20.051488,7.1,7.1,7.2
Xbed Internet Hotel,Haikou,264.0,Economy,3.5,2,2.0,1.0,110.187972,20.058891,7.1,7.1,7.2
Xiaotian Hotel,Haikou,169.5,Economy,3.5,11,6.0,0.0,110.331904,20.061476,7.7,7.3,7.2
Bo Yi Hotel,Haikou,205.5,Upscale,3.0,4,3.0,1.0,110.497926,19.938521,7.1,6.7,6.5
Hainan Sunshine Hotel,Haikou,184.5,Upscale,3.0,14,8.0,3.0,110.371953,20.024544,7.2,6.4,6.5
Kaiwei Grand Hotel,Haikou,307.5,Upscale,3.5,42,29.0,7.0,110.281629,20.017314,7.2,7.0,7.2
Junhong Garden Hotel,Haikou,207.0,Upscale,3.5,25,14.0,6.0,110.362197,20.012591,7.2,7.1,7.0
Coconut Sea Hotel,Haikou,360.0,Upscale,2.0,37,19.0,10.0,110.32056,20.029365,7.5,5.7,6.5
Zhaohuang Lake View Hotel,Haikou,288.0,Upscale,3.0,13,10.0,3.0,110.32254,20.014013,7.4,6.9,5.9
Kongyi Hotel,Haikou,207.0,Upscale,3.0,4,2.0,2.0,110.496926,19.937664,5.8,6.4,6.6
Jinshawan Hotel,Haikou,243.0,Upscale,3.0,33,22.0,9.0,110.332653,20.011653,7.1,6.8,6.0
Lanhai Hotel,Haikou,2422.5,Upscale,3.5,34,22.0,8.0,110.317323,20.054687,7.0,7.2,7.1
Haikou Yihua Tian Hotel,Haikou,313.5,Upscale,3.5,9,7.0,2.0,110.326589,20.031457,6.2,7.0,7.1
Wolongge Hotel,Haikou,117.0,Economy,3.5,10,9.0,0.0,110.331209,20.061445,7.1,7.3,7.2
Lingxuan Hotel,Haikou,111.0,Economy,3.5,6,5.0,0.0,110.376246,20.026169,7.0,6.9,6.9
Xitian Hotel,Haikou,244.5,Economy,3.5,24,14.0,3.0,110.286661,20.013598,7.4,7.2,7.3
Banana Forest Art Theme Hotel,Haikou,174.0,Economy,3.5,13,7.0,2.0,110.332889,20.021009,7.4,6.9,7.5
Jingyuan Hotel,Haikou,114.0,Economy,3.5,1,2.0,0.0,110.375155,20.027855,6.9,6.9,6.9
Gladen Fashion Hotel,Haikou,195.0,Economy,3.5,7,5.0,0.0,110.30204,20.003329,7.0,6.9,6.9
Junyouyuan Business Hotel,Haikou,184.5,Economy,3.5,4,3.0,1.0,110.339578,20.030295,6.7,7.0,7.0
Meiling Hotel,Haikou,153.0,Economy,3.5,31,27.0,9.0,110.464766,19.942789,6.9,7.2,7.1
Haikou Baolong Xincheng Hotel,Haikou,177.0,Economy,3.5,1,1.0,0.0,110.369575,20.003139,7.1,7.1,7.1
Yadu Business Hotel,Haikou,144.0,Economy,3.5,3,2.0,0.0,110.374758,19.99487,7.0,6.5,6.5
Qingquan Business Hotel,Haikou,115.5,Economy,3.5,3,2.0,0.0,110.372393,20.0291,7.0,7.1,7.1
Beichen Hotel,Haikou,279.0,Economy,3.5,11,4.0,0.0,110.363284,19.98804,5.9,5.8,6.4
Jinshan Exquisite Business Hotel,Haikou,132.0,Economy,3.5,3,3.0,0.0,110.364749,20.027443,7.3,7.3,7.4
Flying Agile Hotel,Haikou,189.0,Economy,3.5,3,3.0,0.0,110.370694,19.995482,7.1,7.1,7.1
Saturday Youth Hostel,Haikou,27.0,Economy,3.5,7,5.0,1.0,110.348497,20.057467,7.1,7.1,7.1
Chufeng Hotel,Haikou,120.0,Economy,3.5,1,1.0,0.0,110.368232,20.026806,7.1,7.2,7.2
Jinyu Hotel,Haikou,162.0,Economy,3.5,4,3.0,1.0,110.325845,20.006463,7.1,7.1,7.1
Yuanshang Hotel,Haikou,96.0,Economy,3.5,2,2.0,0.0,110.340839,20.051435,7.0,7.0,7.2
Shuangyong Guesthouse,Haikou,105.0,Economy,3.5,9,9.0,0.0,110.279428,20.014058,7.2,7.2,7.3
Jinzhou Hotel,Haikou,240.0,Economy,3.5,8,4.0,1.0,110.335304,20.03501,7.0,7.2,7.3
Yilong Hotel,Haikou,169.5,Economy,3.5,10,7.0,0.0,110.334377,20.026886,7.5,7.5,7.4
Haikou Shenglong Hotel,Haikou,202.5,Economy,3.5,1,2.0,0.0,110.373879,20.022029,7.1,7.1,7.1
Fengqing Business Hotel,Haikou,129.0,Economy,3.5,11,7.0,1.0,110.363662,19.999189,7.4,7.4,7.0
Junya Intercontinental Hotel,Haikou,237.0,Economy,3.5,8,5.0,2.0,110.361754,19.985444,7.2,7.1,7.2
Haiyun Hotel,Haikou,237.0,Economy,3.5,5,4.0,1.0,110.162744,20.032547,7.1,7.1,7.0
Haisheng Hotel,Haikou,147.0,Economy,3.5,1,1.0,0.0,110.292979,20.007394,7.3,7.3,7.3
Ridesheng Apartment,Haikou,162.0,Economy,3.0,1,1.0,0.0,110.284387,19.993286,6.8,6.9,6.9
Huifeng Travel Rental,Haikou,162.0,Economy,3.0,1,1.0,0.0,110.207588,20.012855,6.8,6.9,6.9
Yuexing Hotel,Haikou,132.0,Economy,3.5,2,1.0,1.0,110.351863,19.992788,6.9,6.9,6.9
Eighteen Bay Hotel,Haikou,177.0,Economy,3.0,12,8.0,2.0,110.374807,19.989599,6.4,6.7,6.6
Haikou Joyful Resort Suite Apartment,Haikou,574.5,Midscale,3.5,1,1.0,0.0,110.335175,20.064643,6.8,6.9,6.9
Hainan Military Engineering Hotel,Haikou,129.0,Midscale,2.0,27,10.0,11.0,110.282816,20.013214,6.1,6.0,5.9
Jintai Business Hotel,Haikou,219.0,Economy,2.0,13,3.0,7.0,110.351148,20.0389,5.7,5.6,5.6
Yipin Holiday Hotel,Haikou,180.0,Economy,2.0,5,3.0,1.0,110.493972,19.935704,7.0,6.0,6.4
Dream Hotel,Haikou,274.5,Economy,2.0,18,8.0,6.0,110.288247,19.981638,5.5,5.5,5.6
Penghui Business Hotel,Haikou,132.0,Economy,2.0,2,0.0,2.0,110.360434,19.993529,5.6,5.7,5.7
Jinyinzhou Hotel,Haikou,192.0,Economy,2.0,12,3.0,8.0,110.338242,20.034583,5.8,5.7,5.7
Hongxi Ruiting Mansion,Haikou,177.0,Economy,2.0,3,1.0,2.0,110.333403,20.031231,6.9,5.6,5.6
Elegant Travel Rental,Haikou,237.0,Economy,3.5,1,1.0,0.0,110.46437,19.942843,6.9,6.9,6.9
Guiyangguang Hotel,Haikou,135.0,Economy,3.5,1,1.0,0.0,110.35423,20.05422,6.9,6.9,6.9
Hotel Conchiglia,Haikou,211.5,Economy,2.0,5,2.0,2.0,110.371443,19.99393,5.7,7.2,5.7
Overseas Chinese Building,Haikou,120.0,Midscale,2.0,33,11.0,13.0,110.340887,20.03543,6.8,5.7,5.7
Shangke You Express Hotel,Haikou,210.0,Economy,2.0,12,5.0,5.0,110.361661,19.998436,5.6,5.6,5.6
Haikou Xifuyuan Hotel,Haikou,280.5,Midscale,2.0,7,4.0,1.0,110.36433,19.988156,5.5,5.6,5.6
Qinxianglou Hotel,Haikou,150.0,Economy,2.0,2,0.0,3.0,110.35086,20.025234,5.9,5.8,6.0
West Lake Holiday Chain Hotel,Haikou,222.0,Economy,2.0,12,6.0,3.0,110.340259,20.036023,5.8,5.9,5.9
Jinyufu Business Hotel,Haikou,162.0,Economy,3.0,3,1.0,0.0,110.370044,20.003304,6.2,6.8,6.8
Haiyi Guild Hall,Haikou,150.0,Economy,2.0,3,2.0,1.0,110.35183,20.06052,5.8,5.9,5.9
Xingyuan Hotel,Haikou,132.0,Economy,2.0,4,1.0,2.0,110.320732,20.023424,6.0,6.3,6.0
0898 Sea View Resort Apartment,Haikou,222.0,Economy,2.0,3,2.0,1.0,110.292728,20.020095,5.8,5.8,5.8
Agile Fashion Hotel,Haikou,162.0,Economy,3.0,1,1.0,0.0,110.473211,19.980916,6.8,6.8,6.9
Urban 118 Chain Hotel,Haikou,138.0,Economy,3.0,9,6.0,2.0,110.362092,19.991956,6.9,6.5,7.2
Jinyuan Accommodation,Haikou,159.0,Economy,3.0,1,0.0,0.0,110.409454,19.970406,6.4,7.1,7.1
Yongtong Business Hotel,Haikou,189.0,Economy,3.0,2,1.0,1.0,110.232417,20.026419,7.0,7.0,6.7
Qinyu Hotel,Haikou,162.0,Economy,3.0,4,1.0,1.0,110.350418,20.00349,6.6,6.7,6.7
GreenTree Inn Business Hotel,Haikou,217.5,Economy,3.0,22,15.0,5.0,110.306434,20.022502,7.0,6.5,5.9
Star Sea Hotel,Haikou,117.0,Economy,3.0,1,0.0,0.0,110.343023,20.063376,6.9,7.0,7.0
Tang Monk Chain Hotel,Haikou,84.0,Economy,3.5,3,2.0,0.0,110.279252,19.994558,7.0,7.2,6.9
Tianyue Business Hotel,Haikou,184.5,Economy,3.0,5,1.0,2.0,110.360895,20.03876,6.6,6.8,6.8
Hengxuan Hotel,Haikou,160.5,Economy,3.0,2,1.0,0.0,110.371764,20.031014,6.7,6.8,6.8
Jingyunxing Hotel,Haikou,177.0,Economy,3.0,1,0.0,0.0,110.35003,20.02958,6.7,6.8,6.8
Haikou Military Medical Family Hotel,Haikou,687.0,Economy,3.0,1,0.0,0.0,110.338827,19.986281,6.7,6.8,6.8
Meixiang Guest Room,Haikou,214.5,Economy,3.0,1,3.0,1.0,110.470031,19.94139,6.7,6.8,6.8
Guanda Business Hotel,Haikou,262.5,Economy,3.0,2,0.0,1.0,110.36669,20.008079,6.7,6.7,6.7
New Meihua Hotel,Haikou,121.5,Economy,3.0,1,0.0,1.0,110.368249,19.99761,6.6,6.8,6.7
Fuxin Hotel,Haikou,132.0,Economy,3.5,3,2.0,0.0,110.340909,20.051472,7.0,7.0,7.0
Hengyun Ge Hotel,Haikou,145.5,Economy,3.5,8,7.0,0.0,110.495435,19.935316,7.0,7.0,7.0
Ambassador Hotel,Haikou,126.0,Economy,3.0,14,6.0,6.0,110.33598,20.023639,6.9,7.1,6.7
No.9 Boxiang Road Family Hotel,Haikou,78.0,Economy,3.0,1,1.0,0.0,110.33363,20.00071,6.8,6.8,6.8
Jinyuefeng Business Hotel,Haikou,207.0,Economy,3.0,1,2.0,0.0,110.322893,20.027703,6.8,6.9,6.9
Vacation Home West Coast Vacation Apartments,Haikou,303.0,Midscale,2.0,1,0.0,1.0,110.175225,20.050105,5.9,5.9,5.9
7-day chain hotel (Haikou Wanlvyuan Haijingwan Garden Branch),Haikou,183.0,Economy,2.0,28,18.0,5.0,110.326812,20.035669,5.7,5.8,5.8
Yuantai Express Hotel,Haikou,129.0,Economy,3.0,1,0.0,0.0,110.304503,20.015425,5.9,5.9,6.0
Zhijia Hotel,Haikou,145.5,Economy,3.0,1,0.0,1.0,110.438415,19.965202,6.7,6.7,6.7
Livable Hotel,Haikou,114.0,Economy,3.0,2,1.0,1.0,110.347168,20.028412,6.4,6.6,6.6
"Home away from home, family apartment",Haikou,433.5,Economy,3.0,1,0.0,1.0,110.335347,20.035088,6.5,6.7,6.8
Lunar Tower Hotel,Haikou,135.0,Economy,3.0,1,0.0,0.0,110.343072,20.036815,6.6,6.8,6.8
88 Business Hotel,Haikou,157.5,Economy,3.0,2,0.0,1.0,110.329307,19.987185,6.5,6.7,6.8
Shengyuan Hotel,Haikou,102.0,Economy,3.0,2,0.0,1.0,110.280865,20.013897,6.9,6.5,6.8
Haigang Hotel,Haikou,147.0,Midscale,3.0,3,1.0,2.0,110.3027,20.014928,6.5,6.7,6.9
Haoting Express Hotel,Haikou,193.5,Economy,3.0,4,1.0,2.0,110.286239,20.001521,6.9,6.9,6.9
Chundu Hotel,Haikou,132.0,Economy,3.0,1,0.0,1.0,110.366494,19.987173,6.6,6.7,6.7
Jinxin Hotel,Haikou,132.0,Economy,3.0,2,1.0,1.0,110.359348,20.037961,6.6,6.7,6.7
Dream Shadow Apartment,Haikou,153.0,Economy,3.0,1,0.0,1.0,110.35876,19.924213,6.6,6.8,6.8
Xuanhui Hotel,Haikou,127.5,Economy,3.0,1,0.0,1.0,110.341084,19.997847,6.6,6.9,6.7
Huihai Home Hotel,Haikou,153.0,Economy,3.0,1,1.0,0.0,110.315895,20.015576,6.8,6.9,6.9
Jutongyuan Hotel,Haikou,133.5,Economy,3.0,1,0.0,1.0,110.276926,20.002152,6.6,6.7,6.7
Changtongle Travel Rental,Haikou,225.0,Economy,3.0,1,0.0,0.0,110.283979,19.990137,6.6,6.7,6.8
Nandu Business Hotel,Haikou,162.0,Economy,3.0,12,6.0,3.0,110.362161,20.028254,7.4,7.4,7.3
Qinxiangyuan Hotel,Haikou,123.0,Economy,3.5,3,2.0,1.0,110.366834,20.039113,7.3,7.3,7.0
Fuying Hotel,Haikou,147.0,Economy,3.0,2,0.0,1.0,110.318658,20.016176,6.6,6.8,6.7
Shannan Hotel,Haikou,348.0,Midscale,3.0,11,8.0,2.0,110.32225,19.991049,6.9,6.7,6.9
Yishengyuan Hotel,Haikou,162.0,Economy,3.0,2,0.0,0.0,110.34753,20.0304,6.7,6.7,6.8
Feihuang Hotel,Haikou,103.5,Economy,2.0,4,1.0,2.0,110.357356,20.007707,7.0,6.3,5.8
Jinye Island Business Hotel,Haikou,150.0,Economy,3.0,7,4.0,2.0,110.347194,20.032685,6.8,6.5,6.2
Jinhai Sunshine Holiday Hotel,Haikou,174.0,Economy,3.0,1,0.0,0.0,110.306872,20.006365,7.1,6.6,6.6
Jinyuan Business Hotel,Haikou,267.0,Economy,3.0,29,15.0,7.0,110.341274,20.028272,6.9,7.1,6.7
Baoju Grand Hotel,Haikou,382.5,Upscale,2.0,26,12.0,7.0,110.32374,19.99596,5.8,5.9,5.9
Haikou Haiying Building,Haikou,997.5,Economy,2.0,4,1.0,1.0,110.350657,20.027135,6.8,5.9,6.3
Xiangyuan Hotel,Haikou,186.0,Economy,3.0,3,0.0,1.0,110.283226,20.018664,6.5,6.7,6.6
Lingquan Hotel,Haikou,126.0,Midscale,2.0,12,7.0,4.0,110.436954,19.966972,5.7,5.8,5.8
Haikou Tower Hotel,Haikou,214.5,Upscale,2.0,60,30.0,13.0,110.325011,20.0432,5.8,5.9,5.8
Haikou V8 Chain Hotel,Haikou,207.0,Economy,2.0,9,2.0,3.0,110.348889,20.029342,7.3,6.0,6.6
Yixin Hotel,Haikou,54.0,Economy,2.0,1,0.0,1.0,110.324899,20.03352,5.9,6.0,6.0
Longfeng Business Hotel,Haikou,132.0,Economy,2.0,1,0.0,1.0,110.372053,20.02275,6.3,6.5,5.9
Hilton Haikou Meilan,Haikou,733.5,Luxury,5.0,295,265.0,19.0,110.415025,20.060979,8.5,8.9,9.1
Hilton Haikou Hotel,Haikou,1083.0,Luxury,5.0,161,144.0,6.0,110.306064,20.023511,9.1,9.1,9.2
"Shangri-La Hotel, Haikou",Haikou,958.5,Luxury,5.0,398,371.0,13.0,110.197898,20.057607,9.1,9.1,9.2
Baiju Hotel,Haikou,195.0,Economy,3.0,2,1.0,0.0,110.365525,19.986202,6.5,7.1,7.1
Ai Mu Couple Theme Hotel,Haikou,237.0,Economy,2.0,24,11.0,9.0,110.32184,20.026743,5.8,5.8,5.8
Hongtai Chain Hotel,Haikou,192.0,Economy,2.0,1,0.0,1.0,110.338202,20.025582,5.9,5.9,5.9
GreenTree Inn,Haikou,198.0,Economy,2.0,11,4.0,5.0,110.320164,19.99124,5.7,5.8,5.8
Jindu Chain Hotel,Haikou,198.0,Economy,2.0,14,5.0,8.0,110.356811,19.997859,5.9,5.9,5.7
Enshang Hotel,Haikou,267.0,Midscale,2.0,2,0.0,2.0,110.290341,19.982228,5.8,5.8,5.8
Micro Fashion Travel Rental,Haikou,154.5,Economy,2.0,8,3.0,2.0,110.341719,20.038867,7.0,6.5,5.8
Mingyang Hotel,Haikou,270.0,Upscale,2.0,47,28.0,11.0,110.33688,20.025154,7.1,5.8,6.0
Century Bank Hotel,Haikou,160.5,Economy,2.0,19,9.0,5.0,110.343292,20.028056,7.2,6.6,5.9
Rongjia Express Hotel,Haikou,117.0,Midscale,2.0,11,4.0,3.0,110.34355,19.979472,6.5,5.9,5.6
Satisfied 100 Fashion Chain Hotel [Datong Branch],Haikou,282.0,Economy,3.0,2,1.0,1.0,110.340188,20.035947,7.1,6.0,6.1
Baining Hotel,Haikou,132.0,Economy,2.0,14,3.0,7.0,110.341338,20.027506,5.8,5.9,5.8
Jinzhihao Travel Rental,Haikou,207.0,Midscale,3.0,1,1.0,0.0,110.476566,19.992246,6.8,6.9,6.8
Jinyuanyuan Hotel,Haikou,132.0,Economy,3.0,2,0.0,1.0,110.34058,20.00265,6.5,6.7,6.7
Xiaoyajiu Hotel,Haikou,108.0,Economy,2.0,4,1.0,6.0,110.279889,20.012519,5.8,5.8,5.8
Tujia Sveden Service Apartment,Haikou,325.5,Upscale,4.0,14,12.0,0.0,110.360656,20.018989,7.9,7.7,8.1
Jinghang Hotel,Haikou,336.0,Upscale,3.5,20,13.0,2.0,110.350589,20.022563,7.7,7.5,7.5
Jinjiang Star Pin Shang,Haikou,283.5,Economy,4.5,64,57.0,4.0,110.331915,20.040595,8.6,8.7,8.5
V8 Express Hotel,Haikou,192.0,Economy,3.0,3,1.0,1.0,110.297652,19.997523,6.3,6.7,6.9
Baolai Hotel,Haikou,132.0,Economy,3.0,1,0.0,1.0,110.342397,20.029023,6.0,6.2,6.3
Henghu Hotel,Haikou,147.0,Economy,3.0,5,2.0,2.0,110.353027,20.005064,6.7,6.2,6.4
Home Inn,Haikou,183.0,Economy,3.0,32,28.0,1.0,110.349961,20.052265,7.3,7.5,6.1
Ordinary Inn,Haikou,168.0,Economy,3.0,7,2.0,4.0,110.348066,20.028394,6.4,7.4,6.6
Xinyueju Hotel,Haikou,162.0,Economy,3.0,5,1.0,2.0,110.376602,20.01139,5.9,6.1,6.1
Jindu Chain Hotel,Haikou,187.5,Economy,3.0,9,3.0,3.0,110.334773,20.032286,7.0,6.5,5.9
Qinxianglou Hotel,Haikou,163.5,Economy,3.0,3,1.0,1.0,110.3481,20.03216,6.0,5.8,6.1
Orchid Valley Leisure Farm,Haikou,262.5,Economy,2.0,2,0.0,2.0,110.411001,19.972298,5.7,5.7,5.7
Daily accommodation,Haikou,117.0,Economy,2.0,1,0.0,1.0,110.343247,20.040476,6.6,7.0,6.4
Jinshan Hotel,Haikou,102.0,Economy,2.0,2,1.0,1.0,110.305538,20.00305,5.9,6.0,6.1
Sunshine Century Hotel,Haikou,231.0,Economy,2.0,33,16.0,11.0,110.321271,20.061157,7.4,7.2,6.0
Meile Hotel,Haikou,219.0,Economy,3.0,10,6.0,3.0,110.463524,19.943207,6.0,6.5,6.4
Xilejia Hotel,Haikou,117.0,Economy,3.0,1,0.0,0.0,110.341073,20.008189,6.2,6.4,5.8
Hainan Hongyun hotel,Haikou,333.0,Upscale,2.0,38,26.0,5.0,110.338616,20.027263,7.4,5.9,5.9
Songsong Hotel,Haikou,244.5,Midscale,3.0,6,4.0,2.0,110.358108,20.007858,6.6,6.9,6.4
City Holiday Hotel,Haikou,129.0,Economy,3.0,9,5.0,3.0,110.359762,20.045315,6.4,6.5,6.3
Muslim Hotel,Haikou,222.0,Economy,3.0,10,6.0,2.0,110.340662,19.992139,6.0,6.1,6.0
Seven Star Holiday Business Hotel,Haikou,180.0,Economy,2.0,3,0.0,1.0,110.494586,19.935566,6.4,6.9,6.3
Haikou Century Imperial Palace Hotel,Haikou,286.5,Upscale,2.0,16,5.0,5.0,110.358803,20.026678,6.9,6.3,5.9
Haikou Lanmei Hotel,Haikou,192.0,Economy,3.0,3,2.0,1.0,110.501581,19.940231,6.0,6.1,6.2
Honglihu Business Hotel,Haikou,150.0,Economy,3.0,4,1.0,2.0,110.351781,20.005005,6.0,6.3,6.3
Zhonggaiyuan Hotel,Haikou,211.5,Upscale,3.5,15,13.0,0.0,110.205432,20.042891,7.1,7.1,7.2
Xinhai Apartment,Haikou,117.0,Economy,3.0,1,0.0,0.0,110.302288,20.002293,6.8,6.8,6.9
Small Town Story Business Hotel,Haikou,207.0,Economy,3.0,5,0.0,1.0,110.315893,20.021787,7.1,6.2,5.7
Yanhua Hotel,Haikou,157.5,Economy,3.0,4,1.0,3.0,110.50159,19.943741,6.0,6.8,7.1
Zero Distance Boutique Hotel,Haikou,261.0,Midscale,3.0,17,16.0,1.0,110.333558,20.019293,6.2,6.2,6.4
Guangyuantian Hotel,Haikou,103.5,Economy,3.0,1,0.0,1.0,110.488736,19.979796,6.1,6.4,6.4
Fisherman's Youth Hostel,Haikou,30.0,Economy,3.0,1,1.0,0.0,110.343256,20.055346,6.8,6.8,6.9
Youth Travel Inn,Haikou,72.0,Economy,3.5,7,6.0,1.0,110.440835,19.965927,7.0,8.0,6.3
Little Time Youth Hostel,Haikou,34.5,Economy,3.0,2,1.0,1.0,110.351857,20.024846,6.7,6.7,6.8
517 Cycling Station Youth Hostel,Haikou,58.5,Economy,3.5,18,15.0,1.0,110.361988,20.062634,7.4,7.4,7.6
Haiyun Youth Hostel,Haikou,2281.5,Economy,3.5,2,2.0,0.0,110.3507233,20.05487647,6.9,6.9,6.9
Haikou Space Capsule Youth Hostel,Haikou,52.5,Economy,3.5,3,2.0,0.0,110.343992,19.986601,6.9,7.0,6.8
Feideng Huan Hainan Island Youth Hostel,Haikou,69.0,Economy,3.5,2,2.0,0.0,110.342479,20.053295,6.9,7.0,7.0
20 North Latitude International Youth Hostel,Haikou,60.0,Economy,3.5,11,8.0,1.0,110.344807,20.061735,7.0,7.1,7.1
Haikou Banana Hostel,Haikou,67.5,Economy,3.5,30,19.0,3.0,110.342147,20.05337,7.1,7.2,7.0
Nature Boutique Hotel,Haikou,244.5,Midscale,3.5,3,2.0,1.0,110.439885,19.965629,6.9,6.9,6.9
Kaiyola Boutique Hotel,Haikou,183.0,Economy,3.5,8,5.0,0.0,110.3717,20.032223,7.2,7.1,7.2
Haikou Yejing Hotel,Haikou,150.0,Economy,3.0,4,2.0,1.0,110.361673,19.980745,6.0,6.1,6.2
Cape Travel Holiday Hotel,Haikou,157.5,Economy,3.0,6,4.0,1.0,110.492822,19.935979,6.4,6.7,6.8
